"","V1","V2","V3","V4","V5","V6"
"1",1500,0.01,0.921875,1,0.615384615384615,0.748625113417631
"2",1500,0.1,0.921875,1,0.615384615384615,0.748625113417631
"3",1500,1,0.921875,1,0.615384615384615,0.748625113417631
"4",1500,10,0.921875,1,0.615384615384615,0.748625113417631
"5",1500,100,0.921875,1,0.615384615384615,0.748625113417631
"6",1550,0.01,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"7",1550,0.1,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"8",1550,1,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"9",1550,10,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"10",1550,100,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"11",1600,0.01,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"12",1600,0.1,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"13",1600,1,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"14",1600,10,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"15",1600,100,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"16",1650,0.01,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"17",1650,0.1,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"18",1650,1,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"19",1650,10,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"20",1650,100,0.90625,0.980392156862745,0.615384615384615,0.689505495524876
"21",1700,0.01,0.90625,1,0.538461538461538,0.694104730223198
"22",1700,0.1,0.90625,1,0.538461538461538,0.694104730223198
"23",1700,1,0.90625,1,0.538461538461538,0.694104730223198
"24",1700,10,0.90625,1,0.538461538461538,0.694104730223198
"25",1700,100,0.90625,1,0.538461538461538,0.694104730223198
"26",1750,0.01,0.921875,1,0.615384615384615,0.748625113417631
"27",1750,0.1,0.921875,1,0.615384615384615,0.748625113417631
"28",1750,1,0.921875,1,0.615384615384615,0.748625113417631
"29",1750,10,0.921875,1,0.615384615384615,0.748625113417631
"30",1750,100,0.921875,1,0.615384615384615,0.748625113417631
"31",1800,0.01,0.921875,1,0.615384615384615,0.748625113417631
"32",1800,0.1,0.921875,1,0.615384615384615,0.748625113417631
"33",1800,1,0.921875,1,0.615384615384615,0.748625113417631
"34",1800,10,0.921875,1,0.615384615384615,0.748625113417631
"35",1800,100,0.921875,1,0.615384615384615,0.748625113417631
"36",1850,0.01,0.921875,1,0.615384615384615,0.748625113417631
"37",1850,0.1,0.921875,1,0.615384615384615,0.748625113417631
"38",1850,1,0.921875,1,0.615384615384615,0.748625113417631
"39",1850,10,0.921875,1,0.615384615384615,0.748625113417631
"40",1850,100,0.921875,1,0.615384615384615,0.748625113417631
"41",1900,0.01,0.921875,1,0.615384615384615,0.748625113417631
"42",1900,0.1,0.921875,1,0.615384615384615,0.748625113417631
"43",1900,1,0.921875,1,0.615384615384615,0.748625113417631
"44",1900,10,0.921875,1,0.615384615384615,0.748625113417631
"45",1900,100,0.921875,1,0.615384615384615,0.748625113417631
"46",1950,0.01,0.921875,1,0.615384615384615,0.748625113417631
"47",1950,0.1,0.921875,1,0.615384615384615,0.748625113417631
"48",1950,1,0.921875,1,0.615384615384615,0.748625113417631
"49",1950,10,0.921875,1,0.615384615384615,0.748625113417631
"50",1950,100,0.921875,1,0.615384615384615,0.748625113417631
"51",2000,0.01,0.921875,1,0.615384615384615,0.748625113417631
"52",2000,0.1,0.921875,1,0.615384615384615,0.748625113417631
"53",2000,1,0.921875,1,0.615384615384615,0.748625113417631
"54",2000,10,0.921875,1,0.615384615384615,0.748625113417631
"55",2000,100,0.921875,1,0.615384615384615,0.748625113417631
"56",2050,0.01,0.921875,1,0.615384615384615,0.748625113417631
"57",2050,0.1,0.921875,1,0.615384615384615,0.748625113417631
"58",2050,1,0.921875,1,0.615384615384615,0.748625113417631
"59",2050,10,0.921875,1,0.615384615384615,0.748625113417631
"60",2050,100,0.921875,1,0.615384615384615,0.748625113417631
"61",2100,0.01,0.90625,1,0.538461538461538,0.694104730223198
"62",2100,0.1,0.90625,1,0.538461538461538,0.694104730223198
"63",2100,1,0.90625,1,0.538461538461538,0.694104730223198
"64",2100,10,0.90625,1,0.538461538461538,0.694104730223198
"65",2100,100,0.90625,1,0.538461538461538,0.694104730223198
"66",2150,0.01,0.90625,1,0.538461538461538,0.694104730223198
"67",2150,0.1,0.90625,1,0.538461538461538,0.694104730223198
"68",2150,1,0.90625,1,0.538461538461538,0.694104730223198
"69",2150,10,0.90625,1,0.538461538461538,0.694104730223198
"70",2150,100,0.90625,1,0.538461538461538,0.694104730223198
"71",2200,0.01,0.90625,1,0.538461538461538,0.694104730223198
"72",2200,0.1,0.90625,1,0.538461538461538,0.694104730223198
"73",2200,1,0.90625,1,0.538461538461538,0.694104730223198
"74",2200,10,0.90625,1,0.538461538461538,0.694104730223198
"75",2200,100,0.90625,1,0.538461538461538,0.694104730223198
"76",2250,0.01,0.90625,1,0.538461538461538,0.694104730223198
"77",2250,0.1,0.90625,1,0.538461538461538,0.694104730223198
"78",2250,1,0.90625,1,0.538461538461538,0.694104730223198
